time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
2.5,-4.336808689942e-19,-5.4210108624275e-20,100.11524516966,8.1315162936413e-20,0.050856048398025,0,0.023943459548942,0.00028016234706921,0.020706513609864,0.052338132184726,0.052618094239191,0.025436327532928
2.75,7.6978354246471e-18,1.9312351197398e-18,98.442250068168,1.1709383462843e-17,0.056146720604587,0,0.026637825301424,0.00030877974467138,0.022213516893256,0.057684821191352,0.057983098052081,0.028076635652149
3,4.9233620652567e-16,7.0723862963945e-17,100.68661768751,7.4994264270822e-16,0.061669894767955,0,0.029337609981289,0.0003378018629206,0.021807114207884,0.063142340049339,0.063485676939723,0.030831482102991
3.25,2.3033441473586e-14,3.7981634981241e-15,100.62489726675,3.5617613459299e-14,0.067057848367378,0,0.032040806838647,0.00036626847894214,0.021025957186475,0.068469372022944,0.068839810864018,0.033448978703962
3.5,7.9646012007828e-13,1.5198514105239e-13,99.126563236081,1.2544580717082e-12,0.072366455558386,0,0.03474743448645,0.00039475305810446,0.021743122224046,0.073797205996877,0.074185945790333,0.036068023961081
3.75,2.0450735289251e-11,4.547312477737e-12,99.967644543146,3.2926637002877e-11,0.077816431822241,0,0.037458292993728,0.00042357108972329,0.021928996191374,0.079221110309557,0.07964496059226,0.038780617779108
4,3.9057417684178e-10,1.0212161423163e-10,100.55296504873,6.457312132376e-10,0.083253079654555,0,0.040172320985846,0.00045219624400748,0.021363016919412,0.084600261402616,0.085056462231109,0.04144548767995
4.25,5.5446757444731e-09,1.7265682041292e-09,99.657206355009,9.4687041286563e-09,0.088605639848414,0,0.042890239066067,0.00048071452042892,0.021562254465727,0.0899437009926,0.090422121154251,0.044073066532339
4.5,5.834003265876e-08,2.2017242267463e-08,99.728399811339,1.0371725400027e-07,0.094019295396421,0,0.045611796101245,0.00050941986375677,0.021878756537253,0.09534435836759,0.095852247529624,0.04675460367453
4.75,4.5251915813918e-07,2.1199348016836e-07,100.3161503789,8.4654367260616e-07,0.099466189669923,0,0.048336786759279,0.00053808436063832,0.021599088465125,0.10074640925172,0.10128697815492,0.049435706377953
5,2.5661941335563e-06,1.5420361668516e-06,99.951642237578,5.1287675036367e-06,0.10485939462228,0,0.051064358292345,0.00056663892333871,0.021554235559666,0.10611465984811,0.10668114365802,0.052082118732733
5.25,1.0514983926829e-05,8.476448812041e-06,99.733725957035,2.2955422785904e-05,0.11026502542334,0,0.053791786596564,0.00059528629308547,0.021802984979268,0.11150705360861,0.11210079622539,0.054755358873026
5.5,3.0648127885786e-05,3.5234739716706e-05,100.10735185064,7.5587849633687e-05,0.11570887709319,0,0.056513471655304,0.00062396186851949,0.021729927960553,0.11691736553773,0.11754241034286,0.057457896657527
5.75,6.2432712162709e-05,0.00011092661949616,100.06086074487,0.00018321163567972,0.12113051185261,3.7538551136552e-08,0.059216162484715,0.0006525531206104,0.021621411405414,0.12230808142557,0.12296132776361,0.060169493899549
6,8.8274302257273e-05,0.00025748697776497,99.821356950854,0.00033215294723909,0.1265440729131,5.5255255264435e-06,0.061882395074093,0.00068116542296097,0.021759423469353,0.12770369113814,0.12838393212296,0.062925805231271
6.25,9.170867386753e-05,0.0004493883340641,99.982903633043,0.00047461266359841,0.13198475879661,3.2672333458634e-05,0.064506716478261,0.00070982667656159,0.021790732982175,0.13311762561966,0.1338277016794,0.065719897790175
6.5,8.7502730616085e-05,0.0006377952351875,100.0661947755,0.00059168812663658,0.13742368991123,7.6361150412133e-05,0.067093114302361,0.00073845009623345,0.021704152759549,0.13852530741137,0.13926456239711,0.06852753109222
6.75,9.3934474669381e-05,0.00078804890312144,99.906437804964,0.00070843084942765,0.14285133505476,0.00011640401759105,0.069641810906861,0.00076705774904532,0.021756603230248,0.14393038990826,0.14469715689584,0.071373355659514
7,9.7508935925589e-05,0.00088572207240901,99.932978989969,0.00082696460342855,0.14829337122456,0.00015121830398811,0.072156786586176,0.0007956966032735,0.021818474211081,0.14934840652525,0.150144041576,0.074269072212704
7.25,9.291370044325e-05,0.00094827216079243,100.03260678568,0.00093342463748526,0.15374280141342,0.00019795938095901,0.074638872107025,0.00082432993964843,0.021776151106603,0.15476840362987,0.15559336974071,0.077189911465153
7.5,9.2148073201787e-05,0.0010206843660275,99.959798389818,0.0010382981131168,0.15918504998871,0.00027620107629785,0.0770883596023,0.00085294652698215,0.021783101413162,0.160185191279,0.16103827630568,0.080106631688363
7.75,9.2417054855997e-05,0.0011305918382585,99.927348856659,0.0011468679354554,0.16463298409127,0.00038474678796008,0.079509805355242,0.00088157568175638,0.021838208984215,0.16560941626331,0.16649094010536,0.083029138267365
8,9.1555561413461e-05,0.001263728724484,99.996271372454,0.0012562614727369,0.17009014162399,0.00050618901922131,0.081900523253467,0.0009102081052001,0.021832393423608,0.1710391089852,0.17194976540633,0.085976844961351
8.25,9.186732380496e-05,0.0013853285358013,99.981286417531,0.0013670095278002,0.17554545011023,0.00063194163920662,0.084260668508336,0.00093883115850956,0.02182524363372,0.17646778287163,0.1774069700385,0.088948350350549
8.5,9.4547392080952e-05,0.0014760802233568,99.938693673274,0.0014782744466357,0.18100244766583,0.0007700796525625,0.086592275511829,0.0009674647882685,0.02186304731618,0.18190046037606,0.18286800640724,0.091940286090223
